                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.51411,                0.33917,                0.88883,                  0.838,                0.76053,                 0.7956,                0.53411,                 1.0334,                0.62649,                 1.1807,             0.00061062,             0.00061062,             0.00061062
                    158,                0.51323,                0.33903,                0.89098,                 0.8466,                0.74433,                0.79199,                0.52703,                 1.0372,                0.62958,                 1.1803,              0.0006065,              0.0006065,              0.0006065
                    159,                0.51107,                0.33534,                0.88903,                 0.8581,                0.71861,                0.79345,                 0.5299,                 1.0369,                0.64211,                 1.1801,             0.00060238,             0.00060238,             0.00060238
                    160,                0.51701,                0.34119,                 0.8946,                0.84978,                0.74941,                0.79219,                0.53275,                 1.0442,                0.63535,                 1.1842,             0.00059825,             0.00059825,             0.00059825
                    161,                0.50946,                0.33739,                0.88857,                0.86651,                0.73779,                0.78969,                0.52822,                 1.0357,                0.61295,                 1.1758,             0.00059413,             0.00059413,             0.00059413
                    162,                0.51694,                0.33973,                0.89025,                 0.8862,                0.69804,                 0.7818,                0.52431,                 1.0353,                0.62479,                 1.1853,                0.00059,                0.00059,                0.00059
                    163,                0.49828,                0.32921,                0.88619,                0.87345,                 0.7022,                0.79339,                0.53309,                 1.0301,                0.62312,                 1.1769,             0.00058588,             0.00058588,             0.00058588
                    164,                0.50147,                0.33264,                0.88483,                0.87249,                0.73167,                0.79531,                 0.5306,                 1.0445,                0.61695,                 1.1911,             0.00058175,             0.00058175,             0.00058175
                    165,                0.49266,                0.32489,                0.88072,                 0.8769,                0.72633,                 0.7887,                0.52518,                 1.0446,                0.60583,                 1.1878,             0.00057763,             0.00057763,             0.00057763
                    166,                 0.5097,                0.33541,                0.88823,                0.84587,                0.73723,                0.79202,                0.52964,                 1.0358,                0.61303,                 1.1788,              0.0005735,              0.0005735,              0.0005735
                    167,                0.49642,                0.33009,                0.88389,                0.83569,                0.75422,                0.78895,                 0.5264,                  1.039,                0.60802,                 1.1723,             0.00056938,             0.00056938,             0.00056938
                    168,                0.50558,                0.33507,                0.88969,                 0.8648,                0.73052,                0.79817,                0.53424,                 1.0418,                0.60981,                 1.1842,             0.00056525,             0.00056525,             0.00056525
                    169,                0.49744,                0.33003,                0.88469,                0.81747,                0.76364,                0.79959,                 0.5343,                 1.0458,                0.59786,                 1.1842,             0.00056112,             0.00056112,             0.00056112
                    170,                0.49477,                0.32672,                0.88184,                0.82041,                0.75013,                0.79933,                0.53541,                 1.0394,                 0.5957,                 1.1827,               0.000557,               0.000557,               0.000557
                    171,                0.49776,                0.32802,                0.88429,                 0.8646,                 0.7444,                0.79431,                0.53026,                 1.0241,                0.60556,                 1.1705,             0.00055287,             0.00055287,             0.00055287
                    172,                 0.4942,                0.32721,                 0.8839,                0.85355,                0.72223,                0.78431,                0.53106,                 1.0246,                0.62237,                  1.166,             0.00054875,             0.00054875,             0.00054875
                    173,                0.48913,                0.32167,                 0.8791,                0.87742,                0.70489,                0.78724,                0.53383,                 1.0318,                0.62857,                 1.1718,             0.00054463,             0.00054463,             0.00054463
                    174,                0.49623,                 0.3276,                0.88304,                0.86368,                0.72214,                0.78225,                0.52446,                 1.0257,                0.61235,                 1.1719,              0.0005405,              0.0005405,              0.0005405
                    175,                0.49089,                0.32349,                0.87861,                 0.8936,                0.71881,                 0.7974,                0.53622,                 1.0305,                0.62801,                 1.1681,             0.00053638,             0.00053638,             0.00053638
                    176,                0.49101,                0.32599,                0.88371,                 0.8528,                 0.7504,                0.79878,                0.54501,                 1.0332,                0.60498,                 1.1778,             0.00053225,             0.00053225,             0.00053225
                    177,                0.48785,                0.32539,                0.88368,                0.84723,                0.74971,                0.79816,                0.54427,                 1.0329,                0.59132,                   1.18,             0.00052812,             0.00052812,             0.00052812
                    178,                  0.482,                0.32277,                0.87905,                0.86101,                0.71163,                0.79462,                0.54107,                 1.0273,                0.61611,                 1.1748,               0.000524,               0.000524,               0.000524
                    179,                0.48359,                0.32489,                0.88135,                0.82247,                0.76776,                 0.8008,                 0.5321,                 1.0293,                0.59999,                 1.1747,             0.00051988,             0.00051988,             0.00051988
                    180,                0.48101,                0.31642,                0.87985,                0.85954,                0.70668,                0.79331,                0.53619,                 1.0157,                 0.5892,                  1.166,             0.00051575,             0.00051575,             0.00051575
                    181,                0.48023,                0.31872,                0.88363,                0.86689,                0.70505,                0.79818,                0.53731,                  1.031,                0.59269,                 1.1774,             0.00051163,             0.00051163,             0.00051163
                    182,                0.47962,                0.31969,                0.87521,                 0.8503,                0.74429,                0.78974,                 0.5335,                 1.0248,                0.60379,                  1.178,              0.0005075,              0.0005075,              0.0005075
                    183,                 0.4752,                0.31577,                0.87616,                0.86865,                0.74827,                0.79917,                0.53155,                 1.0213,                0.60313,                 1.1792,             0.00050337,             0.00050337,             0.00050337
                    184,                 0.4724,                0.31553,                0.87861,                0.88152,                0.71146,                0.79955,                0.53861,                 1.0255,                0.61018,                 1.1749,             0.00049925,             0.00049925,             0.00049925
                    185,                0.46521,                0.30867,                0.87537,                0.83686,                0.73612,                0.80282,                0.54072,                 1.0288,                0.60844,                 1.1808,             0.00049513,             0.00049513,             0.00049513
                    186,                0.47633,                0.31248,                0.87974,                 0.8503,                 0.7417,                0.79874,                0.53425,                 1.0296,                0.60361,                 1.1851,               0.000491,               0.000491,               0.000491
                    187,                 0.4768,                0.31342,                0.87756,                0.87142,                0.72972,                0.80124,                0.52821,                 1.0408,                0.60034,                 1.2032,             0.00048687,             0.00048687,             0.00048687
                    188,                0.47267,                0.31384,                0.87553,                 0.8493,                0.73287,                0.78789,                0.52752,                 1.0348,                0.59531,                 1.2037,             0.00048275,             0.00048275,             0.00048275
                    189,                0.46764,                0.31183,                 0.8761,                0.85013,                0.74325,                0.80266,                0.54365,                 1.0315,                0.59791,                 1.1886,             0.00047863,             0.00047863,             0.00047863
                    190,                0.47214,                0.31187,                 0.8769,                0.87717,                0.73343,                0.80339,                 0.5394,                 1.0247,                0.58567,                 1.1749,              0.0004745,              0.0004745,              0.0004745
                    191,                0.46641,                0.31228,                0.87322,                0.85035,                0.74439,                 0.8014,                0.53931,                 1.0357,                0.58125,                  1.198,             0.00047038,             0.00047038,             0.00047038
                    192,                0.46606,                0.30625,                0.87368,                 0.8539,                0.74418,                 0.8009,                 0.5403,                 1.0382,                0.60983,                 1.1996,             0.00046625,             0.00046625,             0.00046625
                    193,                0.46523,                0.30628,                0.87412,                0.85028,                0.73391,                0.79668,                0.53505,                 1.0334,                0.60335,                 1.1899,             0.00046212,             0.00046212,             0.00046212
                    194,                0.46364,                0.30828,                0.87475,                0.86289,                0.73128,                0.78257,                0.52426,                 1.0393,                0.60828,                 1.1983,               0.000458,               0.000458,               0.000458
                    195,                0.46282,                0.30617,                0.87177,                0.83106,                0.75797,                0.80951,                0.54377,                 1.0396,                0.59022,                 1.1957,             0.00045388,             0.00045388,             0.00045388
                    196,                0.45392,                0.30069,                0.87017,                0.86717,                0.72893,                0.80824,                0.54211,                 1.0349,                0.57615,                 1.1996,             0.00044975,             0.00044975,             0.00044975
                    197,                0.46424,                0.30627,                0.87573,                0.86406,                0.72726,                0.79462,                0.53432,                 1.0452,                 0.5954,                 1.1961,             0.00044563,             0.00044563,             0.00044563
                    198,                0.44774,                0.29975,                0.86947,                0.84648,                0.73155,                0.78757,                0.52555,                 1.0307,                0.60504,                 1.1815,              0.0004415,              0.0004415,              0.0004415
                    199,                0.45649,                0.30586,                0.87254,                0.84845,                0.72788,                0.79432,                0.53809,                 1.0406,                 0.6082,                 1.1828,             0.00043738,             0.00043738,             0.00043738
                    200,                0.46042,                0.30229,                0.87251,                0.85508,                0.73608,                0.79487,                0.53454,                 1.0485,                0.61046,                 1.1993,             0.00043325,             0.00043325,             0.00043325
                    201,                 0.4626,                0.30589,                0.87477,                0.87066,                0.72215,                0.79234,                0.53521,                 1.0393,                0.60315,                 1.1995,             0.00042912,             0.00042912,             0.00042912
                    202,                0.45027,                0.30011,                 0.8702,                0.86335,                0.73765,                 0.7977,                0.53389,                 1.0454,                0.61205,                  1.203,               0.000425,               0.000425,               0.000425
                    203,                0.44736,                0.29751,                0.87029,                0.82667,                0.75937,                0.80403,                0.53912,                 1.0416,                0.59828,                 1.2011,             0.00042087,             0.00042087,             0.00042087
                    204,                 0.4415,                0.29088,                 0.8691,                0.86076,                0.74064,                0.80153,                0.53911,                 1.0337,                0.58663,                 1.1914,             0.00041675,             0.00041675,             0.00041675
                    205,                0.44836,                0.29658,                0.87196,                0.83007,                0.74493,                  0.795,                0.53398,                 1.0393,                0.59185,                 1.1857,             0.00041263,             0.00041263,             0.00041263
                    206,                0.44776,                0.29547,                0.87092,                0.83321,                0.74043,                0.79111,                0.52714,                  1.039,                0.60947,                 1.1817,              0.0004085,              0.0004085,              0.0004085
                    207,                0.43968,                0.29583,                0.86733,                0.85967,                0.73197,                0.79599,                0.53077,                 1.0362,                0.60483,                 1.1941,             0.00040438,             0.00040438,             0.00040438
                    208,                0.44566,                0.29438,                0.86991,                0.84467,                0.74179,                 0.7924,                0.52827,                 1.0411,                0.60836,                 1.2022,             0.00040025,             0.00040025,             0.00040025
                    209,                0.43841,                0.29216,                0.86793,                0.85822,                0.72709,                0.79129,                0.53348,                 1.0407,                0.60538,                 1.1986,             0.00039613,             0.00039613,             0.00039613
                    210,                0.44609,                0.29602,                0.86979,                0.86234,                0.71379,                0.79165,                0.53568,                 1.0354,                 0.6126,                 1.2031,               0.000392,               0.000392,               0.000392
                    211,                0.43793,                0.29085,                0.86537,                0.82661,                0.74356,                0.78371,                0.52683,                 1.0397,                0.61194,                 1.2059,             0.00038788,             0.00038788,             0.00038788
                    212,                0.44784,                 0.2948,                0.87182,                0.82909,                0.74413,                0.78817,                0.52579,                 1.0526,                0.60425,                 1.2156,             0.00038375,             0.00038375,             0.00038375
                    213,                0.43859,                0.29254,                0.86674,                0.82115,                0.75278,                 0.7895,                0.52861,                 1.0459,                0.59581,                 1.2074,             0.00037962,             0.00037962,             0.00037962
                    214,                0.43789,                0.29096,                0.86691,                0.85869,                0.72101,                0.79482,                0.53589,                 1.0363,                0.59442,                  1.196,              0.0003755,              0.0003755,              0.0003755
                    215,                0.43711,                0.29147,                0.86662,                  0.835,                0.74926,                0.79909,                0.53719,                  1.035,                0.59809,                 1.1888,             0.00037138,             0.00037138,             0.00037138
                    216,                0.43327,                0.28999,                0.86373,                0.88767,                0.71451,                0.80305,                0.54327,                 1.0338,                0.59781,                 1.1945,             0.00036725,             0.00036725,             0.00036725
                    217,                0.43005,                0.28613,                0.86481,                0.86371,                0.73491,                0.79487,                0.53626,                  1.027,                 0.5974,                 1.1911,             0.00036313,             0.00036313,             0.00036313
                    218,                0.42863,                0.28638,                0.86371,                0.82627,                0.75691,                0.78932,                0.53208,                 1.0261,                0.60198,                  1.188,               0.000359,               0.000359,               0.000359
                    219,                0.43098,                0.28766,                0.86611,                0.82505,                0.75335,                0.78858,                0.53309,                 1.0248,                0.59734,                 1.1874,             0.00035487,             0.00035487,             0.00035487
                    220,                0.42763,                0.28408,                0.86267,                0.83165,                0.75277,                0.79544,                0.53556,                 1.0262,                0.59108,                 1.1863,             0.00035075,             0.00035075,             0.00035075
                    221,                0.43313,                0.28798,                0.86499,                0.85395,                0.73858,                 0.7963,                0.53522,                 1.0258,                0.59794,                 1.1921,             0.00034663,             0.00034663,             0.00034663
                    222,                0.42329,                0.28225,                 0.8615,                0.83336,                0.75684,                0.79813,                 0.5379,                 1.0225,                0.59673,                 1.1913,              0.0003425,              0.0003425,              0.0003425
                    223,                0.42826,                0.28536,                0.86094,                  0.819,                0.77799,                0.79457,                0.53332,                 1.0354,                0.59548,                 1.1963,             0.00033838,             0.00033838,             0.00033838
                    224,                0.42997,                0.28711,                0.86769,                0.84273,                0.74861,                0.78896,                0.52791,                 1.0466,                0.59525,                 1.2055,             0.00033425,             0.00033425,             0.00033425
                    225,                0.43014,                0.28732,                0.86236,                 0.8087,                0.77209,                0.79199,                0.52948,                 1.0419,                0.59031,                  1.205,             0.00033013,             0.00033013,             0.00033013
                    226,                0.41967,                 0.2805,                0.86052,                0.80955,                0.76005,                0.79608,                0.53676,                  1.045,                0.59625,                 1.2094,               0.000326,               0.000326,               0.000326
