                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.0446,                 0.8093,                 1.1933,                0.86062,                0.88305,                0.92049,                0.67912,                0.94611,                0.65669,                 1.1091,               0.008746,               0.008746,               0.008746
                     21,                   1.04,                0.80252,                 1.1901,                0.84075,                0.86777,                0.93195,                0.68954,                0.94185,                0.62966,                 1.0992,                0.00868,                0.00868,                0.00868
                     22,                 1.0298,                0.78785,                 1.1855,                0.89318,                0.87771,                0.93945,                0.71253,                0.92059,                0.61759,                 1.0937,               0.008614,               0.008614,               0.008614
                     23,                 1.0167,                0.78045,                 1.1781,                0.85508,                0.88222,                0.91166,                 0.6917,                0.93435,                0.63135,                 1.0914,               0.008548,               0.008548,               0.008548
                     24,                  1.018,                0.77531,                 1.1788,                0.82858,                0.87187,                0.90771,                0.68703,                0.92343,                0.62728,                 1.0944,               0.008482,               0.008482,               0.008482
                     25,                 1.0119,                0.76683,                 1.1712,                0.86571,                0.85315,                0.91584,                0.69132,                0.91881,                 0.6166,                 1.0876,               0.008416,               0.008416,               0.008416
                     26,                 1.0091,                0.76165,                 1.1705,                0.89253,                0.87792,                0.93048,                0.70925,                0.92556,                0.61429,                 1.0953,                0.00835,                0.00835,                0.00835
                     27,                 1.0002,                0.75055,                 1.1636,                0.86337,                  0.858,                0.90963,                0.69665,                0.92214,                0.59767,                 1.0897,               0.008284,               0.008284,               0.008284
                     28,                0.99275,                0.74738,                 1.1655,                0.84263,                0.87037,                0.92735,                0.71302,                0.91307,                0.60289,                 1.0869,               0.008218,               0.008218,               0.008218
                     29,                0.98972,                0.73894,                 1.1633,                0.87962,                0.88108,                0.92749,                0.70685,                0.89905,                0.58749,                 1.0799,               0.008152,               0.008152,               0.008152
                     30,                0.98752,                 0.7358,                 1.1606,                0.88017,                0.89185,                0.93552,                0.71633,                0.91066,                0.57802,                 1.0775,               0.008086,               0.008086,               0.008086
                     31,                0.97783,                 0.7277,                 1.1531,                0.87696,                0.89069,                0.94042,                 0.7207,                0.90026,                0.57949,                 1.0731,                0.00802,                0.00802,                0.00802
                     32,                0.97737,                0.73155,                 1.1569,                0.88329,                0.88966,                0.93441,                0.71824,                 0.8993,                0.57809,                  1.076,               0.007954,               0.007954,               0.007954
                     33,                0.97719,                 0.7236,                 1.1526,                0.83077,                 0.9124,                0.93416,                0.70954,                0.89228,                0.57502,                 1.0657,               0.007888,               0.007888,               0.007888
                     34,                0.96612,                0.71463,                 1.1469,                0.84284,                0.90926,                0.92777,                0.72063,                0.88138,                0.57655,                 1.0611,               0.007822,               0.007822,               0.007822
                     35,                0.96224,                0.70217,                 1.1419,                0.86707,                0.91189,                0.93713,                0.71181,                0.89599,                 0.5771,                  1.072,               0.007756,               0.007756,               0.007756
                     36,                0.95142,                0.69796,                 1.1378,                0.88854,                0.83719,                0.93472,                0.72475,                0.88591,                0.56956,                 1.0656,                0.00769,                0.00769,                0.00769
                     37,                0.95537,                0.70367,                 1.1411,                0.86574,                 0.8876,                0.92871,                0.71308,                0.88632,                0.57607,                 1.0628,               0.007624,               0.007624,               0.007624
                     38,                0.95076,                0.69168,                 1.1369,                0.86112,                0.90832,                 0.9384,                0.72995,                0.87734,                0.55603,                 1.0618,               0.007558,               0.007558,               0.007558
                     39,                0.94973,                 0.6928,                 1.1324,                0.86971,                0.89586,                0.92096,                0.71374,                0.88043,                0.56102,                 1.0649,               0.007492,               0.007492,               0.007492
                     40,                0.94058,                0.69115,                 1.1327,                0.87062,                0.90891,                 0.9325,                0.73209,                0.87279,                 0.5634,                 1.0611,               0.007426,               0.007426,               0.007426
                     41,                0.94273,                0.68432,                 1.1336,                0.85665,                0.92177,                0.92871,                0.72866,                 0.8749,                0.54947,                 1.0595,                0.00736,                0.00736,                0.00736
                     42,                0.93235,                0.67907,                 1.1277,                0.87202,                0.91692,                0.93414,                0.73139,                0.87252,                0.54794,                 1.0578,               0.007294,               0.007294,               0.007294
                     43,                0.93467,                0.68344,                 1.1277,                0.86393,                0.91032,                0.93224,                0.73139,                0.86108,                0.54603,                 1.0528,               0.007228,               0.007228,               0.007228
                     44,                0.93242,                0.67621,                 1.1254,                0.85449,                0.88971,                 0.9328,                 0.7373,                 0.8617,                0.54644,                 1.0544,               0.007162,               0.007162,               0.007162
                     45,                0.92804,                0.66992,                 1.1249,                0.86781,                 0.9085,                 0.9363,                0.73254,                0.85826,                0.54118,                 1.0559,               0.007096,               0.007096,               0.007096
                     46,                0.92491,                0.66575,                 1.1213,                0.87759,                0.92739,                0.93597,                0.73346,                0.86631,                0.54036,                 1.0555,                0.00703,                0.00703,                0.00703
                     47,                0.92184,                0.66749,                 1.1247,                0.87913,                0.88684,                0.93816,                 0.7399,                0.85613,                0.53104,                 1.0463,               0.006964,               0.006964,               0.006964
                     48,                0.92003,                0.66259,                 1.1181,                0.86052,                0.91281,                0.93624,                0.73172,                  0.863,                0.53168,                 1.0553,               0.006898,               0.006898,               0.006898
                     49,                0.91211,                0.65249,                 1.1148,                0.87512,                0.91654,                0.93673,                0.73413,                 0.8549,                0.52237,                 1.0448,               0.006832,               0.006832,               0.006832
                     50,                0.91486,                0.65502,                 1.1172,                0.88223,                0.92055,                0.94047,                0.74274,                0.85334,                0.52862,                 1.0464,               0.006766,               0.006766,               0.006766
                     51,                0.91066,                0.65235,                 1.1133,                0.85174,                0.91646,                0.93927,                0.74199,                0.84818,                0.52115,                 1.0403,                 0.0067,                 0.0067,                 0.0067
                     52,                0.90841,                0.64754,                 1.1168,                0.86421,                0.91352,                 0.9338,                0.73621,                0.85035,                0.51474,                   1.05,               0.006634,               0.006634,               0.006634
                     53,                0.90622,                0.64559,                 1.1116,                0.83475,                0.92347,                0.93696,                0.73911,                0.84999,                0.51987,                 1.0431,               0.006568,               0.006568,               0.006568
                     54,                0.89341,                0.64123,                 1.1069,                0.88922,                0.91209,                0.94195,                0.73961,                0.85126,                0.52105,                 1.0428,               0.006502,               0.006502,               0.006502
                     55,                0.89721,                0.64205,                 1.1072,                0.88485,                0.89716,                0.93942,                0.74726,                0.84242,                0.52174,                 1.0419,               0.006436,               0.006436,               0.006436
                     56,                0.89355,                0.63607,                 1.1059,                0.87502,                0.91996,                0.93645,                0.75039,                0.83221,                0.51747,                 1.0389,                0.00637,                0.00637,                0.00637
                     57,                0.89526,                 0.6358,                 1.1035,                0.87474,                0.91133,                0.94158,                0.74886,                0.83526,                  0.519,                 1.0402,               0.006304,               0.006304,               0.006304
                     58,                0.88578,                0.62866,                 1.0999,                0.87034,                0.89455,                0.94132,                0.75238,                0.83844,                0.52272,                 1.0401,               0.006238,               0.006238,               0.006238
                     59,                0.88505,                0.62429,                    1.1,                0.88165,                0.90622,                0.94216,                0.75364,                 0.8312,                0.51154,                 1.0357,               0.006172,               0.006172,               0.006172
                     60,                0.88575,                0.63021,                 1.1025,                0.88623,                0.89064,                0.93511,                0.74499,                0.83881,                0.51563,                 1.0397,               0.006106,               0.006106,               0.006106
                     61,                0.88158,                0.62707,                 1.1004,                0.87295,                0.92254,                0.93883,                0.74998,                0.83644,                0.51688,                 1.0427,                0.00604,                0.00604,                0.00604
                     62,                0.87723,                0.61961,                 1.0992,                0.89057,                0.91158,                0.94336,                0.75306,                0.82827,                 0.5119,                 1.0384,               0.005974,               0.005974,               0.005974
                     63,                0.87588,                 0.6186,                 1.0953,                0.88773,                0.91192,                0.93923,                0.75085,                0.82793,                0.51435,                  1.036,               0.005908,               0.005908,               0.005908
                     64,                0.87011,                0.61699,                 1.0917,                0.89334,                 0.9166,                 0.9373,                0.74841,                0.83635,                0.51447,                 1.0362,               0.005842,               0.005842,               0.005842
                     65,                0.87177,                0.61584,                 1.0958,                0.88757,                0.90829,                0.94073,                0.75389,                 0.8383,                 0.5124,                 1.0392,               0.005776,               0.005776,               0.005776
                     66,                0.86663,                0.61254,                 1.0882,                 0.8896,                0.90972,                0.94029,                0.75097,                0.83737,                0.50965,                 1.0373,                0.00571,                0.00571,                0.00571
                     67,                0.86106,                0.60832,                 1.0895,                0.89619,                0.91828,                0.93946,                0.75529,                0.83281,                0.50544,                 1.0351,               0.005644,               0.005644,               0.005644
                     68,                0.86789,                0.61049,                 1.0922,                0.88977,                0.91145,                0.93742,                 0.7498,                0.83193,                0.50321,                 1.0363,               0.005578,               0.005578,               0.005578
                     69,                0.86543,                0.60606,                 1.0908,                0.87144,                0.92083,                0.94256,                0.75025,                 0.8242,                 0.5054,                 1.0312,               0.005512,               0.005512,               0.005512
                     70,                0.86048,                0.60521,                 1.0899,                0.88435,                0.89409,                0.93897,                0.74861,                0.82762,                0.50472,                 1.0328,               0.005446,               0.005446,               0.005446
                     71,                 0.8595,                0.60223,                 1.0882,                0.88701,                0.90998,                0.94075,                0.74775,                 0.8224,                0.50342,                 1.0276,                0.00538,                0.00538,                0.00538
                     72,                0.85503,                0.59731,                 1.0827,                  0.881,                0.91808,                0.94242,                0.75509,                0.82066,                0.49998,                 1.0274,               0.005314,               0.005314,               0.005314
                     73,                0.85284,                0.59317,                 1.0823,                0.88749,                0.90254,                0.94076,                 0.7549,                 0.8209,                 0.4989,                 1.0282,               0.005248,               0.005248,               0.005248
                     74,                0.85337,                0.59842,                 1.0812,                0.87618,                0.92181,                0.93867,                0.75467,                0.82246,                0.49796,                 1.0278,               0.005182,               0.005182,               0.005182
                     75,                0.84521,                0.59147,                 1.0764,                0.87642,                 0.9288,                0.93596,                0.75044,                0.81435,                0.49767,                 1.0234,               0.005116,               0.005116,               0.005116
                     76,                0.84503,                0.58949,                 1.0781,                 0.8818,                0.91452,                0.94184,                0.75472,                0.81301,                0.49411,                 1.0239,                0.00505,                0.00505,                0.00505
                     77,                0.84193,                0.59263,                 1.0817,                0.89403,                0.90887,                0.94519,                0.76054,                0.81455,                0.49576,                  1.025,               0.004984,               0.004984,               0.004984
                     78,                0.84286,                0.58734,                 1.0757,                0.87764,                0.92698,                0.94239,                 0.7615,                0.80795,                0.49505,                 1.0218,               0.004918,               0.004918,               0.004918
                     79,                 0.8356,                0.58263,                 1.0712,                0.88344,                0.92622,                0.94279,                0.75998,                0.80962,                 0.4938,                 1.0213,               0.004852,               0.004852,               0.004852
                     80,                0.83929,                0.58527,                 1.0746,                0.88348,                0.92408,                0.94378,                0.75842,                0.81065,                0.49353,                 1.0237,               0.004786,               0.004786,               0.004786
                     81,                0.83257,                 0.5853,                 1.0704,                0.89622,                0.92285,                0.94215,                0.75641,                0.81005,                0.49236,                 1.0231,                0.00472,                0.00472,                0.00472
                     82,                0.82961,                0.57866,                 1.0674,                0.88958,                0.92707,                0.94145,                0.75503,                 0.8122,                0.49176,                 1.0239,               0.004654,               0.004654,               0.004654
                     83,                0.83014,                0.57537,                   1.07,                 0.8915,                0.92554,                0.94399,                0.76003,                 0.8118,                0.49016,                 1.0228,               0.004588,               0.004588,               0.004588
                     84,                0.82273,                0.57141,                 1.0663,                0.89961,                0.92339,                0.94366,                 0.7595,                 0.8141,                0.49105,                 1.0242,               0.004522,               0.004522,               0.004522
                     85,                0.81988,                0.56904,                 1.0675,                0.89165,                0.92177,                0.94488,                0.75811,                0.81457,                0.48905,                 1.0249,               0.004456,               0.004456,               0.004456
                     86,                0.82292,                0.57429,                 1.0666,                 0.8884,                0.92151,                0.94616,                0.76201,                0.81421,                0.48997,                 1.0275,                0.00439,                0.00439,                0.00439
                     87,                0.82141,                0.57002,                 1.0668,                0.88449,                0.92148,                0.94709,                0.76199,                0.81246,                0.48759,                 1.0268,               0.004324,               0.004324,               0.004324
                     88,                0.82319,                0.56917,                 1.0663,                0.88136,                0.92098,                0.94418,                 0.7572,                0.81391,                0.48502,                 1.0295,               0.004258,               0.004258,               0.004258
                     89,                0.81057,                0.56351,                 1.0598,                 0.8775,                0.92154,                0.94097,                  0.759,                0.81304,                0.48435,                 1.0289,               0.004192,               0.004192,               0.004192
                     90,                0.81193,                0.56486,                 1.0629,                 0.8866,                0.92001,                0.94182,                0.75587,                 0.8128,                0.48567,                 1.0282,               0.004126,               0.004126,               0.004126
                     91,                0.80822,                0.55766,                 1.0584,                0.88398,                0.92219,                0.94452,                0.75449,                0.81383,                0.48585,                 1.0287,                0.00406,                0.00406,                0.00406
                     92,                0.80541,                 0.5531,                 1.0571,                0.88156,                0.92796,                0.94404,                 0.7585,                 0.8134,                 0.4869,                 1.0283,               0.003994,               0.003994,               0.003994
                     93,                0.80496,                0.55845,                 1.0599,                0.88712,                0.92575,                0.94347,                0.75846,                0.81202,                0.48542,                 1.0264,               0.003928,               0.003928,               0.003928
                     94,                0.79719,                0.55026,                  1.052,                0.88425,                 0.9282,                0.94224,                0.75711,                0.81127,                0.48645,                 1.0273,               0.003862,               0.003862,               0.003862
                     95,                  0.804,                0.55235,                 1.0563,                 0.8836,                0.93262,                0.94176,                0.75681,                0.81019,                 0.4859,                 1.0268,               0.003796,               0.003796,               0.003796
                     96,                0.79581,                0.54778,                 1.0525,                0.88412,                0.92977,                0.94275,                0.76028,                 0.8087,                0.48524,                  1.026,                0.00373,                0.00373,                0.00373
                     97,                0.79371,                0.54569,                 1.0539,                0.88439,                0.92307,                0.94071,                 0.7597,                0.80596,                 0.4844,                 1.0248,               0.003664,               0.003664,               0.003664
                     98,                0.79893,                 0.5496,                 1.0556,                 0.8856,                0.92259,                0.93953,                0.76069,                0.80661,                0.48329,                 1.0255,               0.003598,               0.003598,               0.003598
                     99,                0.79552,                0.54501,                 1.0502,                0.88483,                0.92141,                0.93952,                0.76229,                0.80663,                0.48356,                 1.0242,               0.003532,               0.003532,               0.003532
                    100,                0.78664,                0.54022,                   1.05,                0.88925,                 0.9253,                0.94159,                0.76203,                0.80667,                0.48332,                 1.0247,               0.003466,               0.003466,               0.003466
                    101,                0.78916,                0.53998,                 1.0481,                0.88647,                0.92623,                0.94193,                0.76283,                0.80675,                0.48297,                 1.0251,                 0.0034,                 0.0034,                 0.0034
                    102,                0.78467,                0.53932,                 1.0433,                0.88465,                0.92793,                0.94088,                0.75735,                0.80653,                0.48139,                 1.0243,               0.003334,               0.003334,               0.003334
                    103,                0.77983,                0.53601,                 1.0452,                0.88428,                0.92831,                0.94045,                0.75626,                0.80643,                0.48042,                 1.0243,               0.003268,               0.003268,               0.003268
                    104,                0.78492,                0.53728,                 1.0441,                 0.8915,                0.92943,                 0.9399,                0.75652,                0.80733,                0.47994,                 1.0255,               0.003202,               0.003202,               0.003202
                    105,                0.77827,                0.53496,                 1.0428,                0.89306,                0.92724,                0.93994,                0.75592,                0.80861,                0.47923,                 1.0272,               0.003136,               0.003136,               0.003136
                    106,                0.77718,                0.53448,                 1.0418,                0.89101,                0.92658,                0.94019,                0.75651,                0.80743,                0.47903,                 1.0263,                0.00307,                0.00307,                0.00307
                    107,                0.77336,                0.53031,                 1.0421,                0.89183,                0.92686,                0.94093,                0.75889,                0.80679,                 0.4787,                 1.0263,               0.003004,               0.003004,               0.003004
                    108,                0.77499,                0.53049,                 1.0403,                0.88914,                0.93272,                0.94126,                0.75877,                0.80687,                0.47828,                 1.0265,               0.002938,               0.002938,               0.002938
                    109,                0.77175,                0.52631,                 1.0402,                0.88919,                 0.9331,                0.94193,                0.75834,                0.80689,                0.47972,                 1.0263,               0.002872,               0.002872,               0.002872
                    110,                0.76689,                0.52315,                 1.0336,                  0.886,                0.93442,                0.94223,                0.75807,                0.80675,                0.47966,                 1.0265,               0.002806,               0.002806,               0.002806
                    111,                0.76648,                0.52437,                 1.0379,                0.88542,                0.93522,                0.94116,                 0.7607,                0.80687,                0.47953,                 1.0263,                0.00274,                0.00274,                0.00274
                    112,                0.76442,                0.52171,                 1.0338,                0.88397,                0.93483,                0.94095,                0.76017,                0.80626,                0.47929,                 1.0259,               0.002674,               0.002674,               0.002674
                    113,                0.76359,                0.52075,                 1.0402,                0.88283,                0.93487,                0.94149,                0.76013,                0.80586,                0.47888,                 1.0259,               0.002608,               0.002608,               0.002608
                    114,                0.76151,                0.51923,                 1.0344,                0.88253,                0.93477,                0.94057,                0.76007,                0.80522,                0.47897,                 1.0251,               0.002542,               0.002542,               0.002542
                    115,                0.75947,                0.51679,                 1.0351,                0.88336,                0.93141,                0.94104,                0.75713,                 0.8052,                0.47869,                 1.0248,               0.002476,               0.002476,               0.002476
                    116,                0.75342,                0.51547,                 1.0344,                0.88286,                0.93239,                0.94045,                0.75717,                0.80451,                0.47887,                 1.0243,                0.00241,                0.00241,                0.00241
                    117,                0.75515,                0.51852,                 1.0338,                0.88345,                 0.9354,                0.94084,                0.75641,                0.80415,                0.47884,                 1.0243,               0.002344,               0.002344,               0.002344
                    118,                0.74894,                0.51436,                 1.0307,                0.88166,                0.93689,                0.94055,                0.75795,                0.80418,                0.47872,                 1.0247,               0.002278,               0.002278,               0.002278
                    119,                0.74519,                0.51051,                 1.0305,                0.88314,                0.93608,                0.94047,                0.75641,                0.80382,                0.47797,                 1.0249,               0.002212,               0.002212,               0.002212
                    120,                 0.7498,                0.51032,                 1.0288,                0.88408,                0.93708,                0.94047,                0.75641,                0.80384,                0.47733,                 1.0252,               0.002146,               0.002146,               0.002146
                    121,                0.74837,                0.51103,                 1.0305,                0.88111,                 0.9376,                0.93975,                0.75783,                0.80343,                0.47739,                 1.0253,                0.00208,                0.00208,                0.00208
                    122,                0.74877,                0.50711,                 1.0302,                0.88077,                0.93606,                0.93966,                0.75851,                0.80354,                0.47695,                 1.0254,               0.002014,               0.002014,               0.002014
                    123,                0.74276,                0.50351,                 1.0258,                0.88075,                0.93373,                0.93992,                0.75934,                 0.8033,                0.47633,                 1.0253,               0.001948,               0.001948,               0.001948
                    124,                0.73915,                0.50138,                 1.0239,                0.88188,                0.93155,                0.93984,                0.75988,                0.80352,                0.47595,                 1.0256,               0.001882,               0.001882,               0.001882
                    125,                0.73644,                0.50067,                 1.0228,                0.88223,                0.93124,                0.93984,                0.76228,                0.80379,                0.47612,                 1.0259,               0.001816,               0.001816,               0.001816
                    126,                0.73267,                0.50194,                 1.0209,                 0.8817,                0.93086,                0.93989,                0.75974,                0.80378,                 0.4761,                 1.0259,                0.00175,                0.00175,                0.00175
                    127,                0.73719,                0.50004,                 1.0255,                  0.882,                 0.9308,                0.93994,                0.75972,                0.80374,                0.47586,                 1.0258,               0.001684,               0.001684,               0.001684
                    128,                0.72715,                0.49409,                   1.02,                 0.8833,                0.92925,                0.94009,                0.76029,                0.80389,                0.47547,                  1.026,               0.001618,               0.001618,               0.001618
                    129,                0.72708,                 0.4941,                 1.0203,                0.88195,                0.93139,                0.94004,                0.76055,                0.80416,                0.47477,                 1.0259,               0.001552,               0.001552,               0.001552
                    130,                0.72786,                0.48947,                 1.0212,                0.88175,                0.93124,                0.93974,                0.75917,                0.80417,                0.47488,                 1.0262,               0.001486,               0.001486,               0.001486
                    131,                 0.7232,                0.49041,                 1.0199,                0.88109,                0.93187,                0.93909,                0.76058,                0.80467,                0.47481,                 1.0265,                0.00142,                0.00142,                0.00142
                    132,                0.72326,                0.48854,                 1.0193,                0.88437,                0.92908,                0.93902,                0.75935,                0.80451,                0.47512,                 1.0264,               0.001354,               0.001354,               0.001354
                    133,                0.72028,                0.48386,                 1.0168,                0.88423,                0.92843,                0.93899,                0.75919,                0.80425,                0.47485,                 1.0261,               0.001288,               0.001288,               0.001288
                    134,                0.71914,                 0.4849,                 1.0184,                0.88424,                0.92836,                0.93903,                0.76058,                0.80409,                 0.4749,                 1.0262,               0.001222,               0.001222,               0.001222
                    135,                0.71459,                0.48041,                 1.0139,                0.88395,                0.92817,                0.93905,                0.76047,                0.80437,                0.47467,                 1.0264,               0.001156,               0.001156,               0.001156
                    136,                0.71088,                0.48218,                 1.0154,                0.88476,                0.92763,                0.93817,                0.76026,                0.80438,                0.47443,                 1.0265,                0.00109,                0.00109,                0.00109
                    137,                0.71063,                0.47965,                 1.0104,                 0.8835,                0.92795,                0.93811,                0.76076,                0.80409,                0.47447,                 1.0263,               0.001024,               0.001024,               0.001024
                    138,                0.70807,                0.47669,                 1.0106,                0.88445,                 0.9278,                0.93805,                0.76025,                0.80407,                0.47432,                 1.0264,               0.000958,               0.000958,               0.000958
                    139,                0.70477,                0.47492,                 1.0082,                0.88681,                0.92563,                0.93781,                0.76045,                0.80429,                0.47447,                 1.0264,               0.000892,               0.000892,               0.000892
                    140,                0.69978,                0.47394,                 1.0087,                0.88467,                0.92787,                0.93801,                0.76083,                  0.804,                0.47496,                 1.0263,               0.000826,               0.000826,               0.000826
                    141,                0.63736,                0.37142,                 0.9575,                0.88483,                0.92722,                0.93771,                0.76003,                0.80378,                0.47474,                 1.0262,                0.00076,                0.00076,                0.00076
                    142,                0.62714,                0.36477,                 0.9496,                 0.8841,                0.92707,                0.93774,                0.75869,                0.80385,                0.47449,                 1.0263,               0.000694,               0.000694,               0.000694
                    143,                0.61788,                0.35935,                0.94499,                0.88425,                0.92683,                0.93776,                0.75908,                0.80389,                0.47488,                 1.0263,               0.000628,               0.000628,               0.000628
                    144,                0.61307,                0.35796,                0.94287,                0.88382,                 0.9265,                0.93798,                0.76122,                0.80372,                0.47498,                 1.0264,               0.000562,               0.000562,               0.000562
                    145,                0.61143,                0.35608,                0.94243,                0.88129,                  0.925,                0.93784,                0.76164,                0.80389,                0.47486,                 1.0265,               0.000496,               0.000496,               0.000496
                    146,                 0.6064,                0.35271,                0.94008,                0.88251,                0.92501,                0.93793,                0.76098,                0.80382,                0.47467,                 1.0267,                0.00043,                0.00043,                0.00043
                    147,                0.60254,                0.34972,                0.93621,                 0.8854,                0.92542,                0.93823,                0.76143,                0.80405,                0.47488,                 1.0267,               0.000364,               0.000364,               0.000364
                    148,                0.60523,                0.34986,                0.93934,                0.88455,                0.92517,                0.93828,                0.76159,                 0.8041,                0.47506,                 1.0268,               0.000298,               0.000298,               0.000298
                    149,                0.60025,                0.34704,                 0.9389,                0.88571,                0.92507,                 0.9383,                0.76154,                0.80455,                0.47523,                 1.0275,               0.000232,               0.000232,               0.000232
                    150,                0.59172,                0.34317,                0.93338,                 0.8867,                0.92453,                0.93814,                0.76314,                0.80451,                0.47555,                 1.0277,               0.000166,               0.000166,               0.000166
